run_id,phase,cycle,target_idx,sample_idx,t_ros_ns,theta_right,theta_left,x,y,z,qx,qy,qz,qw,det_base_y,det_base_z,det_ee_y,det_ee_z,urdf_base_y,urdf_base_z,urdf_ee_y,urdf_ee_z,d_detected,d_urdf,d_error,tip_qx,tip_qy,tip_qz,tip_qw
static_accuracy/2026-07-12/13-28-53,target,20,1,1,1783852315716638672,-0.6382207845071585,-0.27578738626420296,-0.21910031148094328,-0.6044377987050704,-0.3364526085803258,-0.009333858636021706,-0.03626981351735042,0.9862995504710844,0.1606567037223041,-0.02127150766481673,1.0536954338918019,0.1683554864300854,0.4234148478528804,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6581884335257148,0.6609856225028915,-0.0027971889771767344,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,21,1,1,1783852327226309570,-0.6382207845071585,-0.27578738626420296,-0.21844034245291583,-0.6041540422622413,-0.33763542881072595,-0.008264265432744054,-0.03593092821555827,0.9861215895176152,0.16187921732476204,-0.021299239198402632,1.0535912480131955,0.16833742866751422,0.4234276354200754,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.65807920832959,0.6609856225028915,-0.002906414173301508,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,22,1,1,1783852338101308105,-0.6382207845071585,-0.27578738626420296,-0.21897732188552965,-0.6041755628564689,-0.3368621828647231,-0.007436932184744226,-0.03736521127966443,0.9860475559767716,0.16204551946271462,-0.021270883224923716,1.053522988023699,0.16832023719477673,0.42346796934333397,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.657962095797556,0.6609856225028915,-0.0030235267053354553,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,23,1,1,1783852345544076416,-0.6382207845071585,-0.27578738626420296,-0.21877413402391951,-0.6040191217121116,-0.3397075847565497,-0.004443061365027701,-0.0354136474385519,0.9860450874754593,0.16260755900731844,-0.021281581268606915,1.0535126989426984,0.16850945424215824,0.4231200849132003,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6583429843046801,0.6609856225028915,-0.002642638198211422,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,24,1,1,1783852353015428467,-0.6382207845071585,-0.27578738626420296,-0.2183096223808929,-0.603872223868018,-0.33713682130081774,-0.01151399757873012,-0.03860189845380321,0.9853413881206583,0.1657699313867673,-0.02124708107006982,1.053664727568905,0.1683093233767628,0.4236477251585229,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6579156889700797,0.6609856225028915,-0.0030699335328118194,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,25,1,1,1783852361451160156,-0.6382207845071585,-0.27578738626420296,-0.21834849904012887,-0.6035869806161416,-0.33970992182836485,-0.008157589795625416,-0.03643058914834575,0.9854040028676369,0.16608797980428627,-0.021249652754680416,1.0534281652182858,0.1684919110045474,0.4232791058174596,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6580955083280412,0.6609856225028915,-0.0028901141748503,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,26,1,1,1783852368857889893,-0.6382207845071585,-0.27578738626420296,-0.21871623364602388,-0.6036412225161374,-0.3381667902692872,-0.009004611601989176,-0.0388463514038451,0.9851271175208642,0.16713599336330812,-0.021247697118761212,1.0535177821794384,0.16836733273052157,0.4233666038940353,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6580610663450818,0.6609856225028915,-0.0029245561578097323,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,27,1,1,1783852376231039063,-0.6382207845071585,-0.27578738626420296,-0.21875803642854902,-0.6044804328710183,-0.33875021780470227,-0.004650392502389187,-0.03633480286073444,0.9854400728031693,0.16603017455971636,-0.0212401488720489,1.0536072453589278,0.168590115903286,0.423079620940943,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6584835719885964,0.6609856225028915,-0.0025020505142950844,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,28,1,1,1783852388040865967,-0.6382207845071585,-0.27578738626420296,-0.21916192075059887,-0.6040991176329651,-0.3401978389953825,-0.002914825286216782,-0.033709063648304366,0.9859559984336091,0.16354195784045855,-0.021274148263594035,1.0535678649396987,0.16862257767293742,0.4230832381346287,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.658461563919218,0.6609856225028915,-0.0025240585836735496,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,29,1,1,1783852396713938232,-0.6382207845071585,-0.27578738626420296,-0.21957401757132927,-0.6037150081191884,-0.33741269384860695,-0.006409058564062486,-0.03659628550766303,0.9862402761196223,0.16108927219046915,-0.02126427251335406,1.053526554338363,0.16832977163068025,0.42355330505464917,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.657884637598394,0.6609856225028915,-0.0031009849044975057,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,30,1,1,1783852407820323730,-0.6382207845071585,-0.27578738626420296,-0.21817909869616037,-0.604006036310109,-0.3365810453361671,-0.00834682985655538,-0.037871599437337415,0.9857135485514927,0.16390507188439143,-0.021274748680159473,1.0536481269244944,0.16825208169175737,0.4236885336971159,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6578521935283256,0.6609856225028915,-0.0031334289745659216,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
